Open,High,Low,Close,Volume
0.012677680206448477,0.012639036469081079,0.013541261332935452,0.013645837302384469,0.10678128174660388
0.014199954823263614,0.015220657751443607,0.015329618730817732,0.016123123045471154,0.33841776169145077
0.01633333366718998,0.01601150551113114,0.017058041673938682,0.016334597691454605,0.20110007938204638
0.016046078526216163,0.015804248019851183,0.016746771919037843,0.016676360455076724,0.19979748463319363
0.01718229504807391,0.017275044882253156,0.018196792626810506,0.017922555478061267,0.32454330464641845
0.017515290875606878,0.01706051574581912,0.01820839379549807,0.01791122545019574,0.1653582715595175
0.01677976863085569,0.01706051574581912,0.017697986624365083,0.018239767447036443,0.20084983535268663
0.01802393484809257,0.017505937821015324,0.019091937475210038,0.018315296164263372,0.12766920059461961
0.01776778421152875,0.017273227837875126,0.018730402135318635,0.018107595793296783,0.10856282036621805
0.017850118843251505,0.017731372691359507,0.01783138900149211,0.017565688411556746,0.250436269806152
0.01723718247602862,0.017296859817715393,0.01787198940430527,0.018436137790137485,0.18251407415509496
0.017829989730558046,0.017573203139422004,0.01898947031871875,0.018383269128641622,0.12874640999252585
0.018589298388644638,0.0183822317458157,0.01982468439995032,0.019453863125340285,0.21191857622748012
0.01901743637972855,0.018867649603180305,0.020037351596193496,0.020129829298328423,0.18770788069823058
0.020009109261043555,0.019971202377986788,0.02139070573181866,0.021115458890257986,0.1563378857859734
0.020592769774177424,0.02009119319213392,0.021091033458012037,0.02052823499846328,0.19973450931454678
0.02040248544707553,0.01995665908767863,0.021516375225685096,0.020632085183946564,0.12926512774874838
0.02042444321008997,0.020609335186512853,0.021874045967742877,0.021950031047733704,0.17337768121562253
0.021269743800541262,0.021476543889423057,0.022455988762324765,0.022614667192856302,0.14800525678186177
0.020971509778060237,0.021169293475080155,0.022030646994651706,0.021834850834384887,0.19594770396959948
0.021824128459586114,0.02168743546945908,0.023198397181649105,0.022416409712246826,0.15772500004143114
0.02049762761062648,0.021256560152212972,0.021962979656629782,0.02141567581743486,0.17456592604377447
0.020219522700838915,0.01963304833864954,0.020630895559462962,0.02009772995364772,0.25711331082794314
0.018389867320147187,0.018771294236515378,0.015571288848779837,0.01635537060967723,0.4422027440666478
0.014254845741009017,0.017402307341554374,0.015377952016891478,0.018598521651049405,0.42131979695431476
0.018861917347469285,0.01908763334039039,0.01976668224410581,0.019206511258251815,0.29210935829807544
0.019648669719533236,0.01913308372333483,0.01798992232731775,0.017076653292720022,0.43341768711541556
0.020448229623425376,0.019800306580119158,0.017991858313827918,0.019825834494727215,0.6532529237948926
0.019919456538246224,0.01918035461829925,0.019443811320517392,0.019061122439138194,0.41235907200896244
0.018309361338745406,0.019002187175277546,0.019486344022247356,0.019929684680210506,0.21860721796586408
0.019121728774465743,0.02047298403767952,0.020511026649940308,0.021589389706212308,0.26810250393181434
0.021644823013991444,0.021523811316745536,0.022631923841181765,0.02254858136598648,0.24900772442000563
0.021756433499803215,0.021820152529536348,0.023008928635187723,0.022046329081775787,0.22363364274101732
0.02163750492291686,0.02216012708089357,0.023227396415774686,0.023035732948722232,0.243762543274816
0.022907286203810124,0.022178307927599734,0.022600988620546023,0.021606381146603144,0.32913221668149906
0.021267915150220296,0.021025667213450804,0.022241385579571425,0.021727226373884728,0.18083859923004386
0.021604571768185896,0.0210802097535693,0.022825260673070124,0.02244095690548632,0.13150903778684842
0.022195550372394342,0.021452908441940845,0.02312299696036658,0.022563689270276344,0.15388682009442983
0.021774726982594323,0.021621987195430438,0.02332986725985933,0.022465504098725813,0.14813783640006561
0.02195769321862163,0.021474723377403082,0.022633856140098576,0.02169890490562836,0.17617842565017872
0.021117882068923944,0.020745689802988125,0.020041219881620474,0.019850381687966708,0.39037902855599255
0.01854721500272743,0.019420336246593534,0.018829001006382944,0.020667958803644134,0.33788910046386295
0.019763937505986953,0.01950214832295031,0.020311889233708167,0.02049991353020691,0.21664006788076456
0.02060374865568464,0.02053661526733013,0.021827644980585936,0.021729113511393162,0.22328230675277716
0.02040248544707553,0.020720237311127883,0.0219417133057648,0.0216686926984561,0.20024659808985917
0.021308166396025837,0.02053843231170816,0.022220115541113087,0.021544073196157646,0.13010535107911525
0.021335610110003195,0.021065662995619204,0.022811727205465742,0.0223276674310534,0.1688898611394224
0.022049178081530636,0.022365564060153553,0.023627603547155786,0.023164126726037546,0.2101287513817282
0.022870692258646522,0.022638273293104097,0.02350580233871633,0.022777051053768222,0.21622409932865
0.02249744169551732,0.021920145452599286,0.023540602157185692,0.02297153425936083,0.16887826042282955
0.02246816933121899,0.0222964782297269,0.023815139794700357,0.023084823733793756,0.12597881046252057
0.022598073299821875,0.022047407911900505,0.023977541405952974,0.02330007625620153,0.1249446894405306
0.022265077472288907,0.02170197875976724,0.0217580453436472,0.02151008671396851,0.2551693621760293
0.020973338428381217,0.02202922706519434,0.02255458763338909,0.023130140243848418,0.18926237672167062
0.02247365528218191,0.022183762528375776,0.02375520533993904,0.0229375477771717,0.1411989506323219
0.021866211845503327,0.02143472759523468,0.022403787190824042,0.021670579835964533,0.1878122871475661
0.021207534791721282,0.020456620235351393,0.020891899729373244,0.019993883369571894,0.26422123560889677
0.02040248544707553,0.020825681367324926,0.02154537445981067,0.022167170707649914,0.21276542853875718
0.0221864001412081,0.021820152529536348,0.01844233103019958,0.018587191623183872,0.5432101834404742
0.017864755025400667,0.018073164287094767,0.017891323456253442,0.01779982311327125,0.3513442744663256
0.017861094234968036,0.019183988707055316,0.01860666494036901,0.019733314337109457,0.33921489664590143
0.018708226965530993,0.019029456711515826,0.01798799002840094,0.01774317657535106,0.34147869362673205
0.0185362396110109,0.018247697641360403,0.018732334434235446,0.018555092278503178,0.23597017621488509
0.016196108117721823,0.017576840695820016,0.017311312960588365,0.018723141153347857,0.2864067774700826
0.018682611901874608,0.018025896859772288,0.018179394561372488,0.017805488127204016,0.24997721287812125
0.016602291835581987,0.01665690996481129,0.017131509596304387,0.016459217193753057,0.23412897676707917
0.016523617994291872,0.016724178750859908,0.01742731358468404,0.016678247592585165,0.1664039932981003
0.017972704720779806,0.018002261412290076,0.018937268747218034,0.019038465984814592,0.2750165310211448
0.018446586888213563,0.017998627323534015,0.01942254496965241,0.018723141153347857,0.1501298451635784
0.018938762538438434,0.019151264570040995,0.020058617947058485,0.02030165244818997,0.20551332342300688
0.020250623715458212,0.01954941575027279,0.02031768981805195,0.019716319295311164,0.16785905460788747
0.019262611624575845,0.018700391361710686,0.01995615079056719,0.019714432157802723,0.10478264400218094
0.019597439592220472,0.019711222858608303,0.020665695377932326,0.020856776995303982,0.14473551194790946
0.019945071601902602,0.0198657548541478,0.02094023301544699,0.02063585945896344,0.12159208234520087
0.019258950834143206,0.018747658789033166,0.01978601629605398,0.019251827768306477,0.1549988316421146
0.01869907673434475,0.01856585378961345,0.019911685789920416,0.01918951981786098,0.11945257875643632
0.018834473633491926,0.018456772177018396,0.019018473240437688,0.018277531805649904,0.1365669502213251
0.018009298665943408,0.01796589971887775,0.018192928028976877,0.017771501645014887,0.1312173626268
0.017109107157746706,0.01665327587605523,0.016595971476472796,0.016914269431808102,0.2032644416492242
0.017694596321201548,0.0173750378053161,0.01857379742081645,0.018530545085263684,0.11515368463617666
0.018847281165320123,0.018238608951828293,0.019364542813807898,0.018740132593738693,0.1255214107797173
0.01838803518003553,0.018002261412290076,0.019267876241660393,0.01847012427232662,0.09527502813173773
0.017945261006802448,0.017684105264037034,0.018896668344404868,0.01889307716570097,0.06459278998891303
0.018389867320147187,0.01796589971887775,0.019486344022247356,0.018736358318721825,0.07058373148649925
0.0184996456658473,0.01892037509892077,0.019586878879821832,0.019997657644588763,0.14304512181581047
0.01927359050608306,0.019854849120237654,0.020623162676202362,0.021143780358514348,0.12544352025402256
0.021370375404845817,0.022000140484578032,0.02289679260892567,0.022960204231495304,0.24433263563309254
0.02235838749572819,0.021912873807445207,0.023635336430416386,0.02328497195331913,0.16934228908654303
0.02281946213133376,0.02288734361093049,0.02429267944628079,0.02430080654960604,0.20668996753456598
0.02404716002630981,0.023729096354338508,0.02566343164734396,0.025122165143115247,0.3713041359869144
0.023106717272307568,0.023600016850659253,0.024375816238417263,0.024064784710383095,0.46260840455344704
0.023708674758023237,0.023363672778762987,0.02512209294316858,0.02422150355736225,0.176188369121544
0.02310854592262854,0.022347386681089328,0.022628055555754787,0.022371093202192164,0.35864609693890237
0.021500279373448703,0.02155108085298381,0.022823324686559957,0.02245606120836872,0.18890275450729271
0.021880848027652496,0.022092858294844947,0.023387865728110486,0.022777051053768222,0.17479794037563123
0.02256331149476994,0.022251027846782463,0.02344780018287181,0.022442844042994754,0.15985456015883037
0.02257611902659813,0.02182560713031239,0.022432786424949617,0.022121854197595252,0.22486331869985798
0.02164299436367047,0.021056574306087095,0.022386385437792682,0.02183107655936801,0.17416818718916294
0.02081964804644292,0.02138200556713616,0.022386385437792682,0.022744951709087528,0.14296723129011568
0.022120533831746173,0.021711070916941293,0.02335113361072431,0.02277327317734389,0.1406537169524586
0.022268734772930853,0.021809243327984257,0.023645005300187146,0.023073493705928223,0.08047085651405096
0.022332772432071813,0.022063771714228637,0.023633404131499575,0.022943209189697004,0.10556652099481116
0.022588926558426318,0.02242737824542613,0.02406841108135004,0.023774007072155854,0.12143961578426644
0.022909114854131097,0.022765535752405315,0.0245169514988049,0.023622953239109467,0.16406064854634733
0.023329934754140424,0.02325095360976992,0.024977089397353974,0.024648230725753468,0.13427166558117104
0.024244762444486288,0.024681751222361555,0.025760101907084814,0.02601338383851116,0.22544335452949982
0.02533889558042682,0.024836286685542996,0.02681764836673697,0.02605492247214149,0.12173626267999756
0.024689368757831027,0.02459812210162675,0.026353642182760924,0.026070026775023892,0.1133025417170055
0.02534255637085946,0.024634483795039082,0.026059770493298082,0.025645190345548564,0.11251203574346506
0.02442041058943901,0.024365412118486543,0.02605010531112068,0.025528122994691305,0.10878654847193704
0.024751577766651007,0.024265419195423604,0.026224108091060867,0.025214685300733005,0.0693921721678922
0.024736941584501845,0.02419633336499695,0.026139039000007584,0.025584765931204043,0.0916771487427309
0.02491075758934291,0.024669024976431433,0.026597244599639847,0.025550779449014908,0.09956895051631474
0.025199844870428385,0.02531079534135551,0.02690464975670707,0.026402346648288926,0.13760604297899776
0.025269368480532257,0.024998090326236566,0.02685244818520634,0.02609079609183906,0.1385357575516522
0.0250644479712812,0.024692660423913645,0.02666491562525512,0.026058700348565823,0.10705141271869421
0.02459605524460105,0.0242999638444579,0.025241961852691227,0.025129717294556448,0.20593260646557654
0.024762556648158223,0.02444722419484332,0.02625890790953023,0.025533788008624072,0.11264958709735155
0.025086405734295634,0.02442722630375912,0.025586099127144626,0.02455193629311884,0.10839709584346326
0.02405264946706342,0.023363672778762987,0.024335215835604117,0.023388818537394964,0.13932294903473752
0.021985140422389676,0.02123837930550681,0.021475774822871944,0.02115511038637988,0.23530064914295568
0.021445391945493993,0.021029304769848815,0.022320650398687577,0.021697014166712467,0.15785260792395234
0.02145453868688955,0.02117111051945819,0.021468038252017988,0.02051313069558088,0.14749813974223208
0.01991213844717164,0.020245728655315362,0.0213733039787873,0.021483652383220583,0.09948774550016488
0.02140696935000942,0.020729326000659992,0.02172904242192827,0.020735935369429855,0.12197987772844711
0.01968709231501781,0.020436622344267193,0.021034967288677684,0.02174422141568302,0.10759167466287488
0.021434413063986777,0.020707511065197762,0.021661375083906347,0.02072460534156433,0.05172593804222993
0.020598259214931035,0.020534794755310157,0.021854711915794706,0.021836741573300785,0.0863143031863854
0.021086777564513954,0.02139654885744432,0.02250818664623214,0.022705300212965632,0.0822275364552519
0.02265845365832089,0.021951052545235578,0.02351160292306011,0.023067828691995463,0.08534647197349733
0.022552332613262716,0.02257282155143351,0.02390794176901424,0.023823101458634848,0.10860425149690676
0.022506591926703564,0.0219837766822499,0.023710736651698903,0.022743064571579086,0.11170827180810426
0.022480976863047186,0.022396471152789837,0.02407034338026685,0.023441687198890827,0.10259342305658996
0.02296034498144386,0.02218012497197777,0.023811271509273386,0.023081045857369423,0.06177547310208134
0.022268734772930853,0.021881966714808923,0.023826740963387934,0.02286957121138598,0.041079794700461206
0.021904634440987895,0.022601911599691764,0.023339532442036733,0.023906178725895507,0.10948259146750723
0.02321832775811934,0.022538280370041158,0.024201813458477075,0.02353043308149171,0.0744749432807821
0.022770060654341968,0.022436470402600182,0.024335215835604117,0.023592741031937207,0.05712027125789884
0.022951198240048303,0.022456468293684383,0.024358414485385903,0.023377492110936888,0.05156849974561285
0.022565140145090912,0.021800154638452147,0.022972192830208193,0.023098040899167723,0.08439521321288475
0.022845077194990137,0.02270190452275471,0.02388473943163909,0.02296586924542807,0.10636862768494441
0.022431575386055395,0.02225284835880243,0.02364306931367698,0.02356253242617241,0.09165726180000032
0.0227920184173564,0.022970972731665297,0.02434488101778152,0.024123318385811724,0.09414810137700506
0.02375441544458239,0.02302006067100775,0.024240477874780068,0.023590853894428773,0.0818413983172332
0.02307195546725563,0.022334660435159213,0.022863925089373117,0.022101084880780084,0.10045226222259786
0.021447220595814966,0.02143472759523468,0.02275179275070441,0.022238921548452504,0.07710499145690085
0.021889998258838732,0.0215219942723675,0.02309012944081403,0.022542916352053712,0.07692600897232567
0.021425262832800534,0.021961958279145717,0.02257198938642044,0.023326510586949466,0.07117205354227882
0.02289264653187027,0.022376473261705637,0.024451216459699786,0.023605958197311174,0.04822749336687597
0.022888989231228323,0.02257827615220956,0.024215346926081464,0.023970377415256903,0.04541846270618202
0.023695867226195048,0.023220046517133636,0.025222627800743056,0.02452172408594658,0.06639255830603022
0.023878833462222356,0.02368182892701603,0.025352161892443114,0.024799284558799855,0.0680365455717579
0.024270377508142666,0.02350184097197435,0.02546042963327819,0.024429203928328824,0.04408106580755074
